,Tag,Doin (mV),No.peak,DOmin (mV),DDO (mV),Sheet Name,Sample Name
873,GGA15-Zn5-Cr5-Ni10,356.41277,4098,320.49999,35.91278,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.42mL-phút-1
874,GGA15-Zn5-Cr5-Ni10,353.95532,4570,320.10001,33.855309999999974,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.42mL-phút-1
875,GGA15-Zn5-Cr5-Ni10,351.51042,5043,317.7,33.81042000000002,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.42mL-phút-1
876,GGA15-Zn5-Cr5-Ni10,350.63192,5518,317.60001,33.03190999999998,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.42mL-phút-1
877,GGA15,333.43171,301,303.09999,30.33172000000002,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
878,GGA15,324.45366,773,291.79999,32.653670000000034,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
879,GGA15,322.03171,1251,290.49999,31.53171999999995,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
880,GGA15,320.4561,1723,290.6,29.85609999999997,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
881,GGA15,318.15122,2195,288.6,29.55122,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
882,GGA15,317.35122,2670,288.50001,28.851210000000037,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
883,GGA15,318.91708,3143,288.70001,30.21706999999998,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
884,GGA15,316.31951,3615,287.9,28.419510000000002,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
885,GGA15-Zn10-Cr5-Ni10,321.67381,4089,292.69999,28.97381999999999,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
886,GGA15-Zn10-Cr5-Ni10,329.00732,4564,294.0,35.00731999999999,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
887,GGA15-Zn10-Cr5-Ni10,330.11628,5035,296.20001,33.91627,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
888,GGA15-Zn10-Cr5-Ni10,329.38537,5510,296.40001,32.985360000000014,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
889,GGA15-Zn10-Cr5-Ni10,329.87317,5983,295.6,34.27316999999999,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
890,GGA15-Zn10-Cr5-Ni10,320.44878,6459,290.69999,29.748789999999985,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
891,GGA15-Zn10-Cr5-Ni10,316.73333,6930,287.29999,29.433340000000044,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
892,GGA15-Zn10-Cr5-Ni10,319.45853,7405,290.80001,28.65852000000001,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
893,GGA15-Zn10-Cr5-Ni10,323.21952,7873,293.90001,29.31950999999998,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
894,GGA15-Zn10-Cr5-Ni10,319.64884,8347,291.1,28.548839999999984,U210-H6-VS2-07.10.2024,U210-H6-VS2-GGA15- Zn(II) 10-Cr(VI) 5-Ni(II) 10mg-L-09102024-Q=50.06mL-phút-1
895,GGA10,304.90811,301,254.40001,50.50810000000001,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
896,GGA10,304.00541,774,254.20001,49.80539999999999,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
897,GGA10,303.38108,1246,252.0,51.38108,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
898,GGA10,293.55135,1719,236.6,56.95135000000002,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
899,GGA10,287.52973,2194,237.0,50.52972999999997,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
900,GGA10,295.0,2668,237.8,57.19999999999999,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
901,GGA10,301.70811,3141,244.5,57.20810999999998,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
902,GGA10-HH5,321.66757,3620,276.30001,45.367560000000026,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
903,GGA10-HH5,315.13685,4092,268.79999,46.33686,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
904,GGA10-HH5,319.25946,4571,274.10001,45.15944999999999,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
905,GGA10-HH5,323.85676,5044,277.20001,46.65674999999999,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
906,GGA10-HH5,330.60526,5517,284.1,46.505259999999964,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- HH 5mg-L-10102024-Q=50.17mL-phút-4
907,GGA10,323.95676,301,272.8,51.15675999999996,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
908,GGA10,329.32973,774,279.3,50.02972999999997,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
909,GGA10,333.65526,1250,280.49999,53.15526999999997,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
910,GGA10,328.72703,1721,275.5,53.22703000000001,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
911,GGA10,324.91053,2195,269.2,55.710530000000006,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
912,GGA10,324.5275,2672,271.0,53.527499999999975,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
913,GGA10-Zn5-Cr10-Ni10,332.11352,3141,282.99999,49.11352999999997,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
914,GGA10-Zn5-Cr10-Ni10,331.53158,3616,283.80001,47.73157000000003,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
915,GGA10-Zn5-Cr10-Ni10,326.08421,4089,282.79999,43.284220000000005,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
916,GGA10-Zn5-Cr10-Ni10,322.31622,4564,277.90001,44.41620999999998,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
917,GGA10-Zn5-Cr10-Ni10,326.81351,5035,282.09999,44.71352000000002,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50.1mL-phút-1
918,GGA20,322.05897,301,271.9,50.15897000000001,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
919,GGA20,318.37027,777,266.09999,52.270280000000014,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
920,GGA20,316.41579,1247,264.49999,51.91579999999999,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
921,GGA20,323.65526,1724,271.2,52.45526000000001,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
922,GGA20,316.04325,2199,264.60001,51.44324,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
923,GGA20,315.5027,2669,264.49999,51.00270999999998,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
924,GGA20,312.51111,3142,259.20001,53.31109999999995,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
925,GGA20-Zn15-Cr10-Ni10,312.69444,3614,267.4,45.29444000000001,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
926,GGA20-Zn15-Cr10-Ni10,311.16546,4090,263.20001,47.965449999999976,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
927,GGA20-Zn15-Cr10-Ni10,315.69273,4562,271.80001,43.89272,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
928,GGA20-Zn15-Cr10-Ni10,323.64364,5037,280.2,43.443640000000016,U211-H5-VS2-08.10.2024,U211-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 10 mg-L-10102024-Q=49.98mL-phút-1
929,GGA10,340.8,301,296.7,44.10000000000002,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
930,GGA10,338.27027,771,290.30001,47.970259999999996,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
931,GGA10,333.38919,1246,285.29999,48.089200000000005,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
932,GGA10,333.96389,1720,288.19999,45.76389999999998,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
933,GGA10,340.92778,2192,291.59999,49.32778999999999,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
934,GGA10,348.30278,2668,300.39999,47.90278999999998,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
935,GGA10-HH5,361.33334,3141,311.50001,49.833330000000046,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
936,GGA10-HH5,355.97838,3616,314.00001,41.97837000000004,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
937,GGA10-HH5,357.85135,4087,316.00001,41.85134000000005,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
938,GGA10-HH5,346.21111,4560,305.59999,40.61112000000003,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
939,GGA10-HH5,345.41944,5036,306.6,38.819439999999986,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
940,GGA10-HH5,341.75,5508,306.49999,35.250009999999975,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
941,GGA10-HH5,344.625,5985,308.0,36.625,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
942,GGA10-HH5,349.84324,6457,311.69999,38.143249999999966,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
943,GGA10-HH5,339.85,6930,305.09999,34.75001000000003,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10-HH 5mg-L-10102024-Q=50.08mL-phút-5
944,GGA10,337.34615,301,299.80001,37.54614000000004,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
945,GGA10,338.26757,776,301.0,37.26756999999998,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
946,GGA10,341.97838,1252,303.40001,38.57837000000001,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
947,GGA10,344.67222,1721,301.7,42.97221999999999,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
948,GGA10,337.74444,2199,295.70001,42.04442999999998,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
949,GGA10,333.34722,2668,292.4,40.947220000000016,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
950,GGA10,335.85555,3147,294.9,40.95555000000002,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
951,GGA10-Zn5-Cr10-Ni10,339.33056,3618,302.70001,36.63054999999997,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
952,GGA10-Zn5-Cr10-Ni10,335.04595,4094,298.20001,36.845939999999985,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
953,GGA10-Zn5-Cr10-Ni10,329.66389,4566,289.40001,40.26387999999997,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
954,GGA10-Zn5-Cr10-Ni10,325.48056,5038,293.1,32.38056,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
955,GGA10-Zn5-Cr10-Ni10,325.60278,5511,292.69999,32.90278999999998,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=50mL-phút-2
956,GGA20,326.91666,301,287.49999,39.416669999999954,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
957,GGA20,324.78611,773,286.00001,38.78610000000003,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
958,GGA20,321.76486,1247,283.69999,38.064869999999985,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
959,GGA20,320.44054,1723,283.10001,37.34053,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
960,GGA20,323.51111,2202,285.10001,38.411099999999976,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
961,GGA20,320.67297,2674,282.09999,38.57298000000003,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
962,GGA20,318.10833,3149,281.8,36.30833000000001,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
963,GGA20-Zn5-Cr10-Ni10,318.60833,3626,283.80001,34.80832000000004,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
964,GGA20-Zn5-Cr10-Ni10,314.48919,4096,283.10001,31.38918000000001,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
965,GGA20-Zn5-Cr10-Ni10,317.88108,4567,284.3,33.581079999999986,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
966,GGA20-Zn5-Cr10-Ni10,321.44737,5048,288.6,32.847369999999955,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
967,GGA20-Zn5-Cr10-Ni10,322.90278,5514,287.0,35.90278000000001,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
968,GGA20-Zn5-Cr10-Ni10,317.57778,5988,284.70001,32.87777,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
969,GGA20-Zn5-Cr10-Ni10,313.32222,6463,280.09999,33.222230000000025,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
970,GGA20-Zn5-Cr10-Ni10,310.88333,6941,278.80001,32.083320000000015,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
971,GGA20-Zn5-Cr10-Ni10,310.31455,7412,277.5,32.81455,U212-H6-VS2-08.10.2024,U212-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-10102024-Q=49.84mL-phút-2
972,GGA10,294.67344,301,222.20001,72.47343000000004,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
973,GGA10,295.54032,779,229.7,65.84032000000002,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
974,GGA10,297.98549,1250,233.2,64.78549000000004,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
975,GGA10,305.41774,1726,235.49999,69.91774999999998,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
976,GGA10,315.03226,2198,241.3,73.73226,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
977,GGA10,321.92459,2669,249.3,72.62459000000001,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
978,GGA10,323.21475,3146,244.8,78.41474999999997,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
979,GGA10-Zn5-Cr10-Ni10,334.17869,3618,260.30001,73.87868000000003,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
980,GGA10-Zn5-Cr10-Ni10,336.63438,4090,268.5,68.13438000000002,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
981,GGA10-Zn5-Cr10-Ni10,337.9836,4565,266.99999,70.98361,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
982,GGA10-Zn5-Cr10-Ni10,338.73443,5040,271.4,67.33443,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
983,GGA10-Zn5-Cr10-Ni10,340.31639,5510,273.79999,66.51640000000003,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
984,GGA10-Zn5-Cr10-Ni10,340.73387,5983,277.3,63.43387000000001,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
985,GGA10-Zn5-Cr10-Ni10,340.62581,6457,277.59999,63.02582000000001,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
986,GGA10-Zn5-Cr10-Ni10,342.64098,6929,278.9,63.740980000000036,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-11102024-Q=50.4mL-phút-3
987,GGA10,321.88387,301,259.29999,62.58388000000002,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
988,GGA10,319.15322,775,255.80001,63.35320999999999,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
989,GGA10,317.58226,1246,257.7,59.88226000000003,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
990,GGA10,314.94516,1721,253.19999,61.74516999999997,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
991,GGA10,314.32742,2195,248.1,66.22742000000002,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
992,GGA10,313.73115,2664,244.8,68.93115,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
993,GGA10-HH15,318.41967,3139,255.60001,62.81966,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
994,GGA10-HH15,328.95,3614,257.80001,71.14999,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
995,GGA10-HH15,318.08065,4084,258.89999,59.18065999999999,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
996,GGA10-HH15,313.20328,4558,254.40001,58.80327,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA10- HH 15 mg-L-11102024-Q=50.64mL-phút-2
997,GGA20,313.89839,301,247.79999,66.0984,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA20- HH 15 mg-L-11102024-Q=49.92mL-phút-4
998,GGA20,311.82295,776,246.2,65.62295,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA20- HH 15 mg-L-11102024-Q=49.92mL-phút-4
999,GGA20,309.95968,1251,246.2,63.75968,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA20- HH 15 mg-L-11102024-Q=49.92mL-phút-4
1000,GGA20,309.17419,1723,243.8,65.37419,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA20- HH 15 mg-L-11102024-Q=49.92mL-phút-4
1001,GGA20,312.56667,2195,244.5,68.06666999999999,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA20- HH 15 mg-L-11102024-Q=49.92mL-phút-4
1002,GGA20,310.98666,2666,243.2,67.78665999999998,U213-H5-VS2-09.10.2024,U213-H5-VS2-GGA20- HH 15 mg-L-11102024-Q=49.92mL-phút-4
